Claim_ID,Claim_Date,Vehicle_Registration_Date,Vehicle_Failure_Date,Vehicle_MFD_Year,Mileage_km,Part_Group,Subpart_Code,Failure_Mode,Customer_Type,Region,Labor_Cost,Material_Cost,Total_Cost,Burden_Ratio,Final_Claim_Decision,Final_DPR_Decision
CLM_003727,2022-04-30,2014-12-22,2022-04-24,2014,121869.84027719463,Body,BODY_B,Leak,Retail,Region_3,118.8552855132295,208.85942440470834,327.71470991793785,0.892384554564879,Reject,Reject
CLM_003728,2023-07-31,2015-07-15,2023-07-11,2015,159288.268392532,Brakes,BRK_A,Vibration,Retail,Region_1,34.215978596290384,581.6572640470615,615.8732426433519,0.9269555985041871,Reject,Reject
CLM_003729,2023-01-09,2014-11-08,2022-12-12,2014,132366.99659891843,Chassis,CHS_A,Leak,Retail,Region_2,213.48678085434844,335.30874667640364,548.7955275307521,0.7042003161359707,Approve,Approve
CLM_003730,2023-12-01,2017-09-24,2023-10-30,2017,76068.13975466929,Chassis,CHS_B,Noise,Retail,Region_2,342.2244273951469,259.94486691720465,602.1692943123516,0.7271594703877706,Reject,Reject
CLM_003731,2024-03-01,2019-02-24,2024-02-12,2019,71561.6324750471,Brakes,BRK_B,No_Start,Retail,Region_3,80.24683277250682,135.03574723599505,215.28258000850187,0.7276928927892745,Reject,Approve
CLM_003732,2024-07-30,2023-05-15,2024-07-09,2023,18136.87446982595,Brakes,BRK_B,Noise,Retail,Region_3,240.07457618545635,590.2238424984785,830.2984186839349,0.6732504357400209,Reject,Reject
CLM_003733,2023-03-17,2019-11-14,2023-02-28,2019,53724.86388903285,Chassis,CHS_A,Leak,Fleet,Region_2,131.50074446808102,434.1522502715957,565.6529947396767,0.5510263342387016,Approve,Reject
CLM_003734,2024-10-18,2020-10-01,2024-09-17,2020,83209.99817247626,Engine,ENG_C,Vibration,Retail,Region_3,85.68895372423432,126.7623420119048,212.45129573613912,0.792258508629565,Reject,Reject
CLM_003735,2022-12-20,2016-07-01,2022-11-08,2016,105912.2416061826,Electronics,ELEC_A,Vibration,Retail,Region_1,16.298746487419805,58.72803421349591,75.02678070091571,0.9812981494084163,Reject,Reject
CLM_003736,2022-08-12,2017-08-31,2022-08-09,2017,39538.728658439904,Engine,ENG_C,No_Start,Fleet,Region_3,218.53072158982766,179.6434294456524,398.17415103548007,0.7966435325435264,Reject,Reject
CLM_003737,2023-02-20,2019-05-19,2023-01-22,2019,45848.39956382914,Electronics,ELEC_B,No_Start,Retail,Region_1,187.8137807430227,103.30614685392027,291.11992759694294,0.4476534711433311,Reject,Reject
CLM_003738,2023-08-02,2022-02-23,2023-06-24,2022,22769.329475626495,Engine,ENG_A,Leak,Retail,Region_3,53.68616549923832,194.7316142299154,248.41777972915372,0.6003490356614714,Approve,Approve
CLM_003739,2024-01-02,2018-01-18,2023-11-23,2018,122876.31170924929,Engine,ENG_A,Vibration,Fleet,Region_1,106.77586204318324,368.0089824950199,474.7848445382031,0.6776495762209326,Approve,Approve
CLM_003740,2024-06-30,2020-10-17,2024-05-27,2020,79598.47108160846,Electronics,ELEC_C,Noise,Retail,Region_1,130.73137770059827,432.21415164402015,562.9455293446184,0.2657705284379381,Reject,Reject
CLM_003741,2022-09-04,2022-02-12,2022-08-04,2022,13342.956297038918,Engine,ENG_B,Noise,Retail,Region_3,170.0003087434065,53.09817222961776,223.09848097302427,0.5935934748854959,Reject,Approve
CLM_003742,2022-11-29,2020-05-20,2022-10-19,2020,39582.97382144793,Body,BODY_A,Electrical_Issue,Retail,Region_3,275.19743854376884,73.7918018227115,348.9892403664803,0.28196566391747035,Reject,Reject
CLM_003743,2024-10-24,2017-07-23,2024-10-01,2017,136613.27828878915,Electronics,ELEC_C,Vibration,Retail,Region_2,115.46227031782068,100.52825544275647,215.99052576057716,0.6084125189468392,Approve,Reject
CLM_003744,2023-04-27,2022-02-07,2023-03-24,2022,9400.261352398378,Electronics,ELEC_A,Vibration,Retail,Region_3,28.933274649668647,248.76880171789398,277.70207636756265,0.26958610910909686,Reject,Approve
CLM_003745,2022-09-22,2019-03-25,2022-09-03,2019,59999.43519078375,Electronics,ELEC_B,Noise,Retail,Region_1,135.63826459530318,451.8903067738114,587.5285713691146,0.48909405352882707,Approve,Approve
CLM_003746,2024-12-15,2020-08-14,2024-11-19,2020,41764.132373780754,Chassis,CHS_B,No_Start,Retail,Region_2,94.76611711744297,209.65837292500652,304.4244900424495,0.9635880976912923,Reject,Reject
CLM_003747,2023-05-07,2022-05-30,2023-04-29,2022,13761.802671943502,Chassis,CHS_A,Leak,Retail,Region_1,68.72624735026677,51.59227489343001,120.31852224369678,0.20597081661570257,Reject,Approve
CLM_003748,2024-12-14,2023-05-14,2024-11-23,2023,47908.30500747729,Engine,ENG_C,Noise,Retail,Region_2,246.24386916198142,270.61112291871814,516.8549920806995,0.4194161355731665,Approve,Approve
CLM_003749,2024-10-03,2017-01-07,2024-09-24,2017,127888.27769142679,Body,BODY_B,Electrical_Issue,Retail,Region_2,62.48911110435404,156.21164829268125,218.70075939703528,0.4973902272881218,Approve,Reject
CLM_003750,2024-09-19,2019-10-04,2024-09-05,2019,53024.25269651019,Electronics,ELEC_C,No_Start,Retail,Region_2,40.26846113266031,158.18525726907407,198.4537184017344,0.6720184722496465,Approve,Reject
CLM_003751,2023-09-30,2021-10-21,2023-09-05,2021,33097.567194851435,Body,BODY_B,Vibration,Retail,Region_1,88.96498367667654,247.11000437258934,336.07498804926587,0.9723540669859443,Approve,Reject
CLM_003752,2024-05-24,2022-10-10,2024-04-24,2022,20135.499856700026,Body,BODY_B,Vibration,Retail,Region_1,128.54699137413954,317.3573488085152,445.9043401826548,0.7117992820022792,Approve,Approve
CLM_003753,2024-11-17,2021-03-24,2024-09-22,2021,37265.306206134606,Body,BODY_A,Electrical_Issue,Retail,Region_1,142.13572168421243,419.4673187841762,561.6030404683886,0.9150247017328972,Reject,Approve
CLM_003754,2022-10-22,2016-10-15,2022-10-20,2016,153653.43416975782,Body,BODY_A,Leak,Fleet,Region_1,298.86723103343866,460.28777411671587,759.1550051501545,0.3300813812260337,Approve,Approve
CLM_003755,2022-02-11,2016-01-16,2021-12-19,2016,123564.23389396792,Brakes,BRK_A,No_Start,Fleet,Region_2,75.69242292962016,383.1979879656002,458.8904108952204,0.4308788059603723,Reject,Reject
CLM_003756,2022-12-18,2021-02-20,2022-11-28,2021,30522.29304448173,Chassis,CHS_A,Electrical_Issue,Retail,Region_1,220.06564967055692,354.70535488868836,574.7710045592453,0.9096481382157184,Approve,Approve
CLM_003757,2023-11-29,2017-11-16,2023-10-17,2017,78745.49956567696,Body,BODY_B,Leak,Retail,Region_3,89.13748653218833,69.99933434496425,159.1368208771526,0.2041418275123272,Reject,Reject
CLM_003758,2023-08-23,2016-04-02,2023-07-14,2016,99427.11212956213,Brakes,BRK_A,Electrical_Issue,Fleet,Region_2,19.475779831228543,335.8984343146793,355.37421414590784,0.5630221999591082,Reject,Reject
CLM_003759,2022-03-30,2020-03-04,2022-01-31,2020,47042.688922386,Brakes,BRK_A,No_Start,Retail,Region_1,279.3895357725937,197.62381240648998,477.01334817908366,0.5623096468072617,Approve,Approve
CLM_003760,2023-09-07,2023-03-15,2023-08-31,2023,7972.022556561151,Electronics,ELEC_B,Noise,Fleet,Region_3,33.90786118503983,455.8196106104628,489.72747179550265,0.9570038594379664,Approve,Reject
CLM_003761,2022-07-10,2014-08-21,2022-05-13,2014,0.0,Brakes,BRK_B,Vibration,Fleet,Region_1,157.30411190494414,148.16943673250427,305.4735486374484,0.5593760099005852,Reject,Reject
CLM_003762,2023-07-08,2019-02-06,2023-07-04,2019,119780.46336654389,Body,BODY_A,Electrical_Issue,Fleet,Region_1,38.13885500730616,186.0968916622368,224.23574666954295,0.9250644944279833,Approve,Reject
CLM_003763,2023-09-23,2017-04-16,2023-08-02,2017,102512.04933208003,Electronics,ELEC_A,Leak,Retail,Region_2,180.83982314930563,133.3800085423613,314.21983169166697,0.6682568501737085,Reject,Reject
CLM_003764,2023-11-29,2021-02-04,2023-10-21,2021,47081.963532813585,Engine,ENG_A,Vibration,Retail,Region_1,47.40598049741399,152.9167926896275,200.3227731870415,0.43997856084667486,Reject,Approve
CLM_003765,2023-03-28,2020-08-03,2023-02-27,2020,54134.71074782806,Brakes,BRK_B,Electrical_Issue,Retail,Region_3,27.409052018402726,519.2964736431122,546.7055256615149,0.31861292899308763,Approve,Reject
CLM_003766,2023-03-24,2021-03-02,2023-02-28,2021,35698.39624847004,Chassis,CHS_A,Vibration,Retail,Region_3,108.51068119553906,138.28846811926468,246.79914931480374,0.5921609377337651,Approve,Reject
CLM_003767,2024-01-14,2022-01-15,2024-01-08,2022,37417.75866185691,Chassis,CHS_B,No_Start,Fleet,Region_2,12.666733244719238,232.3567661266478,245.02349937136705,0.21411456966209058,Approve,Approve
CLM_003768,2024-03-31,2020-03-25,2024-02-12,2020,51772.57086815966,Brakes,BRK_B,Leak,Fleet,Region_3,116.48336835328607,148.19285529083936,264.67622364412546,0.46816753573555564,Reject,Reject
CLM_003769,2024-06-03,2023-04-24,2024-04-21,2023,9845.24792424174,Body,BODY_A,No_Start,Retail,Region_1,219.29540013429093,232.08056454504245,451.3759646793334,0.6184537231374687,Reject,Reject
CLM_003770,2023-01-01,2016-01-17,2022-11-06,2016,114179.06161264921,Engine,ENG_C,Electrical_Issue,Retail,Region_2,469.7567099424152,270.7561021763159,740.5128121187311,0.6466304742871247,Approve,Reject
CLM_003771,2023-04-10,2018-12-10,2023-02-25,2018,96038.55314929316,Chassis,CHS_A,Vibration,Fleet,Region_3,147.8167685338886,332.8309752875087,480.6477438213973,0.5551463195089561,Reject,Reject
CLM_003772,2022-12-29,2015-06-15,2022-11-02,2015,88739.06512620403,Body,BODY_A,No_Start,Fleet,Region_2,123.05333387409351,216.54920838406025,339.6025422581538,0.9711758732745099,Approve,Approve
CLM_003773,2023-08-01,2019-04-28,2023-06-09,2019,48427.32416521134,Engine,ENG_C,Noise,Fleet,Region_3,286.942678209527,551.1585735732443,838.1012517827713,0.3185934993601729,Reject,Approve
CLM_003774,2022-05-20,2019-09-14,2022-04-24,2019,56607.91583441039,Body,BODY_A,Electrical_Issue,Retail,Region_2,43.59689048068681,57.90164262062042,101.49853310130723,0.9979945270443349,Reject,Approve
CLM_003775,2023-04-16,2018-12-05,2023-03-05,2018,55487.78613986632,Electronics,ELEC_C,Electrical_Issue,Fleet,Region_3,63.26658613933209,134.12436791258187,197.39095405191398,0.7531042861164454,Approve,Approve
CLM_003776,2022-07-26,2021-01-25,2022-07-10,2021,19403.06475524085,Chassis,CHS_B,Noise,Retail,Region_2,215.43790103866516,129.5152307046336,344.95313174329874,0.8599944400993154,Approve,Approve
CLM_003777,2023-08-06,2016-10-12,2023-06-20,2016,89564.98499502472,Brakes,BRK_A,Electrical_Issue,Retail,Region_1,87.0564622784599,106.4601619780884,193.5166242565483,0.7074603265722139,Reject,Reject
CLM_003778,2024-07-20,2018-07-24,2024-06-14,2018,87970.15909031275,Chassis,CHS_B,Noise,Retail,Region_3,101.44996631963879,315.31634923139364,416.76631555103245,0.3719458809971621,Reject,Reject
CLM_003779,2024-12-15,2023-07-08,2024-11-19,2023,10277.621391171611,Chassis,CHS_B,Electrical_Issue,Retail,Region_1,134.82076206337499,130.44376167039377,265.2645237337688,0.8005218676715853,Approve,Approve
CLM_003780,2023-05-04,2018-06-12,2023-03-27,2018,60235.605738193335,Brakes,BRK_A,Electrical_Issue,Fleet,Region_1,49.00113204168859,11.189722240962228,60.19085428265082,0.8785520204376376,Approve,Reject
CLM_003781,2022-03-03,2017-08-16,2022-02-14,2017,73457.68372290327,Electronics,ELEC_C,Vibration,Retail,Region_3,28.25563263215018,252.95342900935896,281.20906164150915,0.8015468466321987,Approve,Reject
CLM_003782,2022-09-07,2020-10-25,2022-08-01,2020,30112.990033852515,Body,BODY_A,No_Start,Retail,Region_3,59.852124156236385,560.3531282480538,620.2052524042903,0.8991555379238307,Approve,Approve
CLM_003783,2022-04-25,2021-01-26,2022-03-27,2021,25859.299258508665,Brakes,BRK_A,Noise,Retail,Region_2,94.5411700741341,18.556411995728464,113.09758206986257,0.25082217671685697,Reject,Approve
CLM_003784,2024-04-11,2017-12-20,2024-03-23,2017,152739.17369776478,Chassis,CHS_B,Leak,Fleet,Region_2,180.95984479644298,304.5668857876253,485.52673058406833,0.9695612048658322,Reject,Reject
CLM_003785,2024-12-14,2022-08-02,2024-10-17,2022,53469.83810088642,Engine,ENG_C,Leak,Retail,Region_3,127.14587175340165,405.1484629680122,532.2943347214139,0.9513524528086335,Approve,Reject
CLM_003786,2023-08-30,2019-04-09,2023-08-26,2019,86015.10169937796,Brakes,BRK_B,Electrical_Issue,Retail,Region_3,210.10310361911084,143.70920931218427,353.8123129312951,0.9175944624852705,Reject,Reject
CLM_003787,2022-07-13,2020-04-16,2022-05-29,2020,31949.795955512658,Electronics,ELEC_B,Vibration,Retail,Region_3,125.60412179490535,275.71315207753327,401.3172738724386,0.7099263614283104,Reject,Approve
CLM_003788,2022-01-24,2016-08-09,2022-01-11,2016,64926.031157616184,Electronics,ELEC_A,Noise,Retail,Region_1,232.98300285499482,238.53625704689557,471.5192599018904,0.8773476903349267,Reject,Reject
CLM_003789,2024-12-04,2024-04-06,2024-11-20,2024,10004.47370776758,Engine,ENG_B,No_Start,Retail,Region_1,102.32721199505073,328.4550957166731,430.78230771172383,0.6839223072926477,Approve,Reject
CLM_003790,2022-12-13,2019-10-28,2022-12-03,2019,56092.20486411848,Chassis,CHS_B,Electrical_Issue,Retail,Region_3,14.572216099578712,155.43729257243058,170.0095086720093,0.5937669760206146,Reject,Reject
CLM_003791,2022-05-03,2017-09-20,2022-04-26,2017,88271.0565457835,Brakes,BRK_A,Vibration,Retail,Region_2,74.37530036999,159.64925477549127,234.02455514548126,0.9448081395343795,Reject,Reject
CLM_003792,2022-07-13,2018-10-09,2022-07-05,2018,68143.7905769488,Engine,ENG_B,Electrical_Issue,Fleet,Region_2,137.6748414390474,280.77299104648836,418.44783248553574,0.36603417946844713,Approve,Approve
CLM_003793,2022-10-07,2017-08-19,2022-08-18,2017,73942.41083794385,Electronics,ELEC_A,Leak,Fleet,Region_2,195.8351136162071,216.99168027495503,412.82679389116214,0.8812611350873816,Reject,Approve
CLM_003794,2023-12-20,2022-04-07,2023-10-26,2022,32266.141276464205,Chassis,CHS_A,Leak,Retail,Region_2,81.05560354926963,439.05563372537443,520.111237274644,0.5524367577627888,Approve,Approve
CLM_003795,2024-09-03,2020-11-22,2024-07-30,2020,80606.36889753859,Engine,ENG_A,Vibration,Retail,Region_1,149.15749386846826,230.13993093154969,379.29742480001795,0.4335515248188195,Reject,Approve
CLM_003796,2022-10-29,2016-07-19,2022-10-28,2016,121879.55836529963,Electronics,ELEC_A,No_Start,Retail,Region_2,90.60764304800108,288.0779964005139,378.68563944851496,0.6049560723121419,Reject,Reject
CLM_003797,2024-01-23,2021-02-20,2023-12-02,2021,43381.39822110484,Chassis,CHS_A,Vibration,Retail,Region_1,64.0557792188711,162.3525313080577,226.4083105269288,0.7098396045217881,Approve,Approve
CLM_003798,2022-03-13,2020-09-04,2022-02-05,2020,16468.684598070773,Chassis,CHS_B,Electrical_Issue,Retail,Region_1,195.8993756821652,161.8513044279578,357.750680110123,0.3461875814809092,Reject,Reject
CLM_003799,2022-01-12,2015-01-11,2021-12-12,2015,75073.18514555097,Engine,ENG_C,Leak,Fleet,Region_3,169.18969896943676,360.6387670864061,529.8284660558429,0.8009234889651222,Approve,Approve
CLM_003800,2022-03-02,2015-09-18,2022-01-05,2015,74868.08303004422,Body,BODY_B,Electrical_Issue,Fleet,Region_1,573.7860623461593,388.4341635101256,962.2202258562849,0.5157039985972133,Reject,Reject
CLM_003801,2024-10-07,2019-02-03,2024-09-12,2019,92492.012148673,Chassis,CHS_A,Leak,Retail,Region_3,81.18579553662829,67.7365004996265,148.9222960362548,0.7629683082041965,Reject,Approve
CLM_003802,2023-09-29,2017-02-18,2023-09-07,2017,116394.60631620957,Body,BODY_A,No_Start,Fleet,Region_1,306.81204317986675,188.20443350450395,495.0164766843707,0.32571680142408943,Reject,Reject
CLM_003803,2024-05-31,2017-12-16,2024-04-14,2017,51212.7780039449,Body,BODY_B,Electrical_Issue,Fleet,Region_3,33.93517897899268,290.15667743075517,324.09185640974783,0.24478152731127897,Approve,Reject
CLM_003804,2022-01-24,2015-11-12,2021-12-23,2015,77444.5353363912,Body,BODY_B,Vibration,Retail,Region_1,306.9755491321565,22.08428218133981,329.0598313134963,0.32924650421437884,Approve,Reject
CLM_003805,2022-01-25,2017-10-01,2021-12-13,2017,70063.85176420008,Electronics,ELEC_C,Noise,Fleet,Region_3,127.80665893087485,186.17787109968583,313.9845300305607,0.3444307514764674,Reject,Approve
CLM_003806,2024-07-18,2024-02-13,2024-06-06,2024,4488.3552606133435,Engine,ENG_B,Vibration,Fleet,Region_2,94.63387175243605,731.5465116820651,826.1803834345012,0.8092273519421207,Approve,Approve
CLM_003807,2022-04-23,2017-04-18,2022-03-04,2017,86129.84252400187,Body,BODY_A,Electrical_Issue,Fleet,Region_3,169.77764531300375,108.95626192114953,278.73390723415326,0.5940526996080618,Reject,Reject
CLM_003808,2022-06-20,2020-01-10,2022-06-01,2020,32901.01321236197,Body,BODY_B,Noise,Fleet,Region_3,179.25281718891665,105.30506165181635,284.557878840733,0.8112193544253559,Approve,Reject
CLM_003809,2023-07-23,2017-02-22,2023-07-18,2017,73037.66744863836,Chassis,CHS_A,Electrical_Issue,Retail,Region_2,281.2628172300793,207.198163196309,488.4609804263883,0.79757598816723,Reject,Approve
CLM_003810,2023-10-27,2019-10-30,2023-09-28,2019,60980.45918507523,Chassis,CHS_A,Vibration,Retail,Region_3,56.119863500822866,219.06537898908184,275.1852424899047,0.39620792746305294,Approve,Approve
CLM_003811,2022-09-08,2015-03-24,2022-07-31,2015,126629.64243976779,Brakes,BRK_A,Leak,Fleet,Region_3,33.517750764803374,171.11585025903432,204.63360102383768,0.9287257329685183,Reject,Reject
CLM_003812,2023-05-02,2018-05-01,2023-03-14,2018,53845.721556559474,Chassis,CHS_A,Noise,Retail,Region_2,170.567799173921,394.21412864731417,564.7819278212352,0.815251103491647,Approve,Approve
CLM_003813,2024-01-09,2019-05-19,2023-12-24,2019,64062.04662788184,Engine,ENG_C,Electrical_Issue,Retail,Region_1,162.89126508510637,40.68797322642389,203.57923831153028,0.26829764128952427,Reject,Reject
CLM_003814,2023-04-30,2015-10-04,2023-03-17,2015,131344.2563459473,Chassis,CHS_A,Noise,Retail,Region_1,277.94227963091095,102.0426210569155,379.98490068782644,0.6578765876752193,Reject,Reject
CLM_003815,2023-02-24,2019-02-08,2023-01-05,2019,45279.353414262114,Engine,ENG_C,Electrical_Issue,Retail,Region_2,86.66592194279937,187.03643104870176,273.70235299150113,0.5301725939278299,Reject,Approve
CLM_003816,2022-03-20,2018-12-17,2022-01-31,2018,21862.015297753165,Body,BODY_B,No_Start,Retail,Region_2,72.89679985371393,451.7995741666894,524.6963740204034,0.5675814355623212,Approve,Approve
CLM_003817,2023-05-10,2020-02-18,2023-03-23,2020,23595.240871550122,Body,BODY_A,Noise,Fleet,Region_2,166.93011603883656,135.66520025111367,302.59531628995023,0.49369563902273267,Reject,Approve
CLM_003818,2024-05-29,2017-03-10,2024-03-31,2017,93268.49139016125,Body,BODY_B,Electrical_Issue,Retail,Region_3,133.36528181810968,93.17355204162001,226.5388338597297,0.5970309719633737,Reject,Reject
CLM_003819,2023-11-18,2017-08-08,2023-10-09,2017,52820.09441688106,Chassis,CHS_A,Vibration,Retail,Region_1,192.77613182262812,29.04097351405252,221.81710533668064,0.4844817135233407,Reject,Reject
CLM_003820,2024-09-04,2023-02-09,2024-08-13,2023,20818.566494027553,Electronics,ELEC_C,Noise,Retail,Region_3,69.06934506462187,84.21555907582449,153.28490414044637,0.5702745120532322,Approve,Approve
CLM_003821,2022-05-19,2018-03-13,2022-04-23,2018,97644.28324098428,Engine,ENG_B,Vibration,Retail,Region_3,305.0259469571024,32.61576602178967,337.6417129788921,0.6357771333667988,Reject,Reject
CLM_003822,2022-01-13,2018-10-25,2021-11-29,2018,26120.113644905625,Body,BODY_A,Noise,Fleet,Region_1,159.07274262007925,128.1873938319908,287.26013645207,0.7844801708090281,Reject,Approve
CLM_003823,2023-08-24,2018-03-28,2023-08-10,2018,73518.56737440467,Brakes,BRK_B,Electrical_Issue,Fleet,Region_3,273.21311279215655,311.02909718903476,584.2422099811913,0.32119071906195995,Approve,Approve
CLM_003824,2022-07-15,2021-11-06,2022-06-09,2021,17646.69100167284,Body,BODY_B,Leak,Fleet,Region_3,112.7340585687414,273.9505002825355,386.68455885127685,0.3068126577990457,Reject,Approve
CLM_003825,2023-10-13,2017-11-03,2023-09-09,2017,101310.16821996288,Brakes,BRK_B,Vibration,Retail,Region_2,65.97688125717,322.04004597715755,388.01692723432757,0.5982949222750282,Approve,Approve
CLM_003826,2024-09-16,2018-07-17,2024-08-07,2018,81239.99223722567,Engine,ENG_B,Leak,Fleet,Region_3,174.52549492836724,71.80842774349182,246.33392267185906,0.5799883114877221,Reject,Reject
CLM_003827,2023-01-05,2020-12-09,2022-12-11,2020,29482.737611903238,Body,BODY_B,Vibration,Retail,Region_3,210.5752216681867,50.74739193989759,261.3226136080843,0.6510890400038292,Reject,Approve
CLM_003828,2023-08-25,2022-03-07,2023-07-12,2022,25179.97677395612,Engine,ENG_B,Electrical_Issue,Retail,Region_3,28.679118227203368,263.5688781231921,292.2479963503955,0.6907057253945292,Reject,Approve
CLM_003829,2024-01-17,2018-10-16,2024-01-12,2018,123440.9086969049,Brakes,BRK_B,Vibration,Retail,Region_2,441.8212227837945,372.3814343394236,814.2026571232182,0.4192957965950937,Reject,Reject
CLM_003830,2022-06-14,2020-02-20,2022-04-30,2020,28581.215091530546,Body,BODY_A,No_Start,Retail,Region_2,72.29952104425195,207.17284148030478,279.47236252455673,0.7181864559546545,Reject,Approve
CLM_003831,2024-09-09,2016-12-10,2024-07-23,2016,86930.99862227617,Chassis,CHS_A,Electrical_Issue,Retail,Region_2,144.12035333320415,278.2132243388682,422.33357767207235,0.5965351780661342,Reject,Reject
CLM_003832,2022-08-11,2016-03-07,2022-06-19,2016,52144.617745644195,Brakes,BRK_B,Leak,Retail,Region_2,202.4566176910772,196.78252968430354,399.23914737538075,0.5967118937007718,Reject,Approve
CLM_003833,2024-06-04,2016-07-27,2024-04-10,2016,121955.92489411819,Brakes,BRK_B,No_Start,Retail,Region_2,132.43541163123876,143.155940494727,275.5913521259657,0.6751259547900026,Reject,Reject
CLM_003834,2023-12-24,2019-06-18,2023-12-03,2019,36035.83342192389,Brakes,BRK_A,Electrical_Issue,Fleet,Region_3,138.78772147925207,162.86321908978468,301.6509405690367,0.689697056450763,Approve,Approve
CLM_003835,2022-06-04,2014-09-13,2022-06-01,2014,98009.16733394134,Electronics,ELEC_B,Noise,Retail,Region_1,141.47805267662665,368.08465771625345,509.5627103928801,0.6935177674760529,Reject,Reject
CLM_003836,2024-03-04,2023-10-16,2024-01-25,2023,4010.7440855417894,Engine,ENG_A,Leak,Retail,Region_3,18.39045614127023,194.25763565872754,212.64809179999776,0.8644872997179229,Reject,Approve
CLM_003837,2022-08-04,2020-01-07,2022-07-29,2020,52461.3164331515,Electronics,ELEC_B,No_Start,Fleet,Region_2,148.32541215895196,365.3849768250228,513.7103889839748,0.5996002436775227,Approve,Approve
CLM_003838,2023-10-19,2023-07-05,2023-10-02,2023,3617.9449717687476,Chassis,CHS_B,No_Start,Retail,Region_3,85.40183433808744,230.83317041249913,316.23500475058654,0.9528298443066465,Approve,Approve
CLM_003839,2024-11-16,2019-03-24,2024-10-05,2019,96044.71502744647,Engine,ENG_C,Electrical_Issue,Retail,Region_1,269.20902646063234,126.37828531402045,395.5873117746528,0.9571321722641157,Approve,Reject
CLM_003840,2024-11-09,2020-07-13,2024-10-04,2020,30212.803251124256,Chassis,CHS_A,Electrical_Issue,Retail,Region_3,236.28808448224024,290.3702090904343,526.6582935726746,0.46829090983108856,Approve,Reject
CLM_003841,2024-08-12,2022-01-21,2024-07-07,2022,40066.13007478024,Electronics,ELEC_C,Noise,Retail,Region_2,35.56482837046114,199.4741116557697,235.03894002623082,0.9050019884373552,Approve,Approve
CLM_003842,2023-06-25,2020-10-14,2023-05-11,2020,24220.41450730169,Body,BODY_A,Vibration,Retail,Region_3,33.76535161639471,425.35351973739967,459.11887135379436,0.5367541514065635,Approve,Approve
CLM_003843,2023-09-05,2018-04-18,2023-08-26,2018,69331.16505668352,Body,BODY_A,Leak,Fleet,Region_2,454.32830360524605,104.67676108963494,559.005064694881,0.9794401171784715,Reject,Reject
CLM_003844,2022-11-25,2021-03-13,2022-10-09,2021,44402.301386128376,Chassis,CHS_B,Leak,Retail,Region_3,8.226381331085763,33.23986324354742,41.46624457463318,0.9419222103508367,Reject,Approve
CLM_003845,2024-10-05,2020-05-27,2024-08-31,2020,85753.72066530804,Body,BODY_A,Vibration,Retail,Region_2,75.19997478607297,312.1089635898086,387.30893837588155,0.55160232129208,Approve,Reject
CLM_003846,2023-06-07,2018-04-15,2023-05-13,2018,73913.87338164348,Chassis,CHS_A,Vibration,Retail,Region_1,45.31784820359972,487.1933497571705,532.5111979607702,0.47955757436114843,Approve,Reject
CLM_003847,2024-04-24,2022-02-19,2024-03-27,2022,67509.02490791288,Brakes,BRK_A,Electrical_Issue,Retail,Region_1,298.9055485978405,371.8225621376148,670.7281107354553,0.7488194367114513,Approve,Approve
CLM_003848,2023-01-29,2020-12-28,2022-12-29,2020,21762.14912240455,Brakes,BRK_B,Vibration,Retail,Region_2,116.60451343260144,514.4765704595195,631.0810838921209,0.49404642122901676,Reject,Approve
CLM_003849,2024-03-21,2021-02-18,2024-02-17,2021,64304.094008204556,Body,BODY_B,Leak,Fleet,Region_2,71.99178055834898,588.9784554359885,660.9702359943375,0.7282949471035736,Approve,Approve
CLM_003850,2022-09-03,2017-09-12,2022-08-14,2017,36522.33577957251,Engine,ENG_C,Vibration,Retail,Region_2,134.95595837711986,179.1134281596875,314.0693865368073,0.5370702974740841,Reject,Reject
CLM_003851,2024-03-14,2021-11-28,2024-02-29,2021,31600.50208011874,Engine,ENG_C,No_Start,Retail,Region_3,428.4412369657974,87.54170391796447,515.9829408837618,0.601502322236796,Approve,Reject
CLM_003852,2022-02-20,2018-11-09,2022-02-10,2018,27136.987527856276,Brakes,BRK_B,Noise,Retail,Region_3,187.13867657046814,11.055593618122405,198.19427018859054,0.5029746574035545,Reject,Reject
CLM_003853,2022-04-25,2017-09-23,2022-04-04,2017,74738.86517503034,Brakes,BRK_A,Noise,Retail,Region_1,184.2522176937908,36.87632411187585,221.12854180566666,0.8373586010525378,Reject,Reject
CLM_003854,2023-01-21,2021-04-20,2023-01-05,2021,26833.930582794288,Engine,ENG_A,Electrical_Issue,Retail,Region_2,27.403311409170396,302.3443244315946,329.747635840765,0.6810993135497889,Reject,Reject
CLM_003855,2023-06-12,2018-08-28,2023-05-12,2018,64505.40090723173,Body,BODY_B,Leak,Retail,Region_1,279.22816672392804,39.91796146824912,319.1461281921772,0.7465991446087457,Reject,Reject
CLM_003856,2024-02-18,2022-10-06,2023-12-26,2022,28027.787843330865,Electronics,ELEC_B,No_Start,Retail,Region_2,55.305829220328675,248.8613961189661,304.16722533929476,0.8567413762224647,Reject,Reject
CLM_003857,2023-01-29,2021-09-03,2023-01-22,2021,17096.962011637926,Brakes,BRK_A,Leak,Retail,Region_2,175.60438387355907,317.1482197333222,492.7526036068813,0.8369875490017191,Approve,Approve
